Detalle Orden, Numero Orden, Producto ID, Linea Total, Cantidad, Descuento, Precio Unitario, Ganancia
9174,US-2016-155768,856,22.92,3,0,7.64,11.2308
9175,CA-2017-119424,1778,71.976,3,0.2,29.99,8.997
9176,CA-2017-119424,1116,19.44,3,0,6.48,9.3312
9177,CA-2016-118178,685,31.086,3,0.7,34.54,-20.724
9178,CA-2016-166618,1806,13.98,2,0,6.99,3.9144
9179,CA-2016-166618,528,23.65,1,0,23.65,6.149
9180,CA-2017-156776,1769,707.88,3,0.2,294.95,44.2425
9181,CA-2017-156776,772,11.952,3,0.2,4.98,4.1832
9182,CA-2017-156776,647,31.128,3,0.2,12.97,11.673
9183,CA-2017-156776,1594,55.76,4,0,13.94,7.8064
9184,CA-2017-156776,1145,24.56,2,0,12.28,11.5432
9185,CA-2017-156776,311,51.75,1,0,51.75,15.525
9186,CA-2017-156776,87,207.184,1,0.2,258.98,25.898
9187,CA-2017-156776,430,1473.1,5,0,294.62,412.468
9188,US-2015-130512,1435,3.488,2,0.2,2.18,-0.6976
9189,US-2015-130512,1465,21.728,4,0.2,6.79,3.8024
9190,US-2015-130512,1376,663.072,6,0.2,138.14,-165.768
9191,US-2015-130512,827,99.588,2,0.7,165.98,-82.99
9192,US-2015-130512,1223,49.568,2,0.2,30.98,15.49
9193,CA-2015-141810,695,29.372,7,0.8,20.98,-46.9952
9194,CA-2015-141810,1760,344.704,2,0.2,215.44,38.7792
9195,CA-2014-146843,1434,47.992,7,0.2,8.57,3.5994
9196,CA-2014-146843,1534,102.24,4,0.2,31.95,-16.614
9197,CA-2014-103310,1261,39.96,2,0,19.98,19.1808
9198,CA-2014-103310,1743,1432,5,0.2,358,125.3
9199,CA-2014-103310,1455,41.04,6,0,6.84,11.0808
9200,CA-2014-103310,88,256.784,1,0.2,320.98,32.098
9201,CA-2016-152688,7,120.98,1,0,120.98,12.098
9202,CA-2016-152688,829,315.98,1,0,315.98,148.5106
9203,CA-2016-153836,839,28.752,3,0.2,11.98,10.0632
9204,CA-2016-153836,624,114.95,5,0,22.99,32.186
9205,CA-2016-104689,507,23.04,8,0,2.88,6.912
9206,CA-2016-146423,632,15.48,3,0,5.16,4.4892
9207,CA-2016-146423,1233,51.84,8,0,6.48,24.8832
9208,CA-2017-140781,1475,39.816,3,0.2,16.59,7.4655
9209,CA-2017-141747,1406,16.06,1,0,16.06,4.1756
9210,CA-2017-142776,883,7.28,1,0,7.28,3.4944
9211,CA-2017-142776,721,5.4,3,0,1.8,2.592
9212,CA-2015-167479,1152,19.44,3,0,6.48,9.3312
9213,CA-2014-144071,154,39.88,2,0,19.94,11.1664
9214,CA-2014-144071,167,79.44,3,0,26.48,28.5984
9215,US-2017-120908,1011,20.664,7,0.2,3.69,6.9741
9216,CA-2016-152646,1267,32.4,5,0,6.48,15.552
9217,CA-2017-103765,422,13.762,1,0.8,68.81,-24.7716
9218,US-2017-118157,896,15.28,2,0,7.64,7.4872
9219,US-2015-164238,1368,44.688,7,0.2,7.98,3.3516
9220,US-2015-164238,6,301.47,3,0.5,200.98,-204.9996
9221,CA-2017-103212,948,11.07,3,0,3.69,5.2029
9222,CA-2017-103212,356,1504.52,4,0,376.13,346.0396
9223,CA-2017-103212,1262,25.92,4,0,6.48,12.4416
9224,CA-2017-121160,691,7.536,6,0.8,6.28,-13.188
9225,CA-2017-121160,764,1.408,2,0.8,3.52,-2.3232
9226,CA-2017-121160,804,4.144,4,0.8,5.18,-6.4232
9227,CA-2017-121160,1372,52.752,3,0.2,21.98,-12.5286
9228,CA-2017-140515,400,381.36,7,0,54.48,106.7808
9229,CA-2014-153619,532,6.72,4,0,1.68,3.36
9230,CA-2017-133718,774,15.192,3,0.2,6.33,5.5071
9231,CA-2017-133718,1182,58.32,9,0,6.48,27.9936
9232,CA-2014-148383,780,946.764,6,0.7,525.98,-694.2936
9233,CA-2016-126732,201,94.68,9,0,10.52,31.2444
9234,CA-2016-126732,1299,23.67,3,0,7.89,0.9468
9235,CA-2016-126732,1729,1091.168,4,0.2,340.99,68.198
9236,CA-2016-126732,629,18.69,7,0,2.67,5.2332
9237,CA-2016-126732,329,568.728,3,0.2,236.97,28.4364
9238,CA-2016-126732,698,7.312,1,0.2,9.14,2.5592
9239,CA-2017-138156,264,147.568,2,0.2,92.23,-3.6892
9240,CA-2017-110310,1119,56.784,7,0.2,10.14,20.5842
9241,CA-2017-110310,679,5.607,3,0.7,6.23,-3.9249
9242,CA-2017-110310,526,6.576,3,0.2,2.74,0.5754
9243,CA-2014-113271,744,14.304,6,0.2,2.98,4.6488
9244,CA-2014-113271,41,119.833,1,0.15,140.98,7.049
9245,CA-2014-113271,576,5.56,2,0,2.78,2.224
9246,CA-2014-113271,1168,32.4,5,0,6.48,15.552
9247,CA-2017-130106,591,9.84,3,0,3.28,2.8536
9248,CA-2017-130106,595,2.78,1,0,2.78,0.7228
9249,CA-2016-127761,742,3.64,1,0.2,4.55,1.365
9250,CA-2016-127761,1819,881.93,7,0,125.99,220.4825
9251,CA-2016-105354,681,115.84,8,0,14.48,54.4448
9252,CA-2017-155712,813,107.648,2,0.2,67.28,33.64
9253,CA-2017-102309,1489,199.95,5,0,39.99,63.984
9254,CA-2017-102309,1150,12.96,2,0,6.48,6.2208
9255,CA-2014-168368,66,60.89,1,0,60.89,15.2225
9256,CA-2014-168368,1013,14.94,3,0,4.98,6.8724
9257,CA-2014-168368,836,9.64,2,0,4.82,4.4344
9258,CA-2014-168368,220,332.94,3,0,110.98,53.2704
9259,CA-2014-168368,833,51.9,3,0,17.3,24.393
9260,CA-2014-168368,1377,64.96,2,0,32.48,2.5984
9261,CA-2017-167976,1453,25.5,3,0,8.5,6.63
9262,CA-2017-111388,101,215.976,3,0.2,89.99,-2.6997
9263,CA-2015-124499,57,389.97,3,0,129.99,35.0973
9264,CA-2015-124499,418,269.91,5,0.1,59.98,53.982
9265,US-2017-128118,647,11.673,3,0.7,12.97,-7.782
9266,US-2017-128118,886,64.848,7,0.2,11.58,24.318
9267,CA-2014-125759,213,14.56,2,0,7.28,5.5328
9268,CA-2015-151869,72,102.582,1,0.1,113.98,6.8388
9269,CA-2015-151869,1193,20.04,3,0,6.68,9.6192
9270,US-2017-102183,776,32.088,7,0.2,5.73,11.2308
9271,US-2017-102183,692,4305.552,6,0.2,896.99,1453.1238
9272,CA-2016-100510,153,10.02,3,0,3.34,4.4088
9273,CA-2016-100510,1745,631.96,4,0,157.99,303.3408
9274,CA-2017-146983,780,1577.94,3,0,525.98,757.4112
9275,US-2014-134054,500,255.85,7,0,36.55,112.574
9276,CA-2016-113236,1304,184.704,6,0.2,38.48,13.8528
9277,CA-2016-113236,1492,47.92,2,0.2,29.95,11.98
9278,CA-2017-122539,1013,15.936,4,0.2,4.98,5.1792
9279,CA-2017-122539,712,8.001,7,0.7,3.81,-5.6007
9280,CA-2017-122539,105,398.972,2,0.3,284.98,-28.498
9281,CA-2016-166772,25,163.88,2,0,81.94,40.97
9282,US-2017-152898,377,67.9,5,0,13.58,20.37
9283,CA-2016-160486,1170,72.224,4,0.2,22.57,25.2784
9284,CA-2017-102218,980,11.696,2,0.2,7.31,3.9474
9285,CA-2014-161032,71,392.94,3,0,130.98,43.2234
9286,CA-2015-102778,141,18.176,1,0.2,22.72,4.7712
9287,CA-2017-154011,765,6.888,3,0.8,11.48,-11.0208
9288,CA-2017-154011,322,457.485,3,0.3,217.85,-84.9615
9289,US-2017-165456,118,1079.316,6,0.3,256.98,-15.4188
9290,CA-2014-111857,1137,48.91,1,0,48.91,22.9877
9291,CA-2014-163650,552,9.84,3,0,3.28,2.8536
9292,CA-2014-163650,843,34.5,3,0,11.5,15.525
9293,CA-2017-124114,803,0.556,1,0.8,2.78,-0.9452
9294,US-2017-116505,639,43.8,6,0,7.3,20.586
9295,CA-2017-161340,1171,13.872,3,0.2,5.78,5.0286
9296,CA-2017-161340,48,115.96,4,0.5,57.98,-64.9376
9297,US-2015-163433,1564,41.424,2,0.2,25.89,8.2848
9298,US-2015-163433,1807,244.768,4,0.2,76.49,24.4768
9299,US-2015-163433,578,74.352,3,0.2,30.98,6.5058
9300,US-2015-163433,784,4.312,2,0.8,10.78,-6.8992
9301,US-2015-163433,52,56.686,1,0.3,80.98,-20.245
9302,US-2015-163433,1746,97.968,2,0.2,61.23,6.123
9303,US-2015-163433,584,7.872,3,0.2,3.28,0.8856
9304,US-2015-163433,1241,15.552,3,0.2,6.48,5.4432
9305,US-2015-163433,653,1.476,1,0.8,7.38,-2.2878
9306,CA-2015-137603,541,8.4,5,0,1.68,2.184
9307,CA-2014-128237,601,6.56,2,0,3.28,1.9024
9308,CA-2014-128237,577,14.88,2,0,7.44,3.72
9309,CA-2014-128237,1535,45.48,4,0,11.37,15.918
9310,CA-2014-128237,474,25.44,6,0,4.24,9.9216
9311,US-2016-102141,694,146.688,8,0.2,22.92,45.84
9312,CA-2017-148642,946,4.928,2,0.2,3.08,1.7248
9313,CA-2017-148642,489,63.488,4,0.2,19.84,4.7616
9314,CA-2015-111948,1388,418.32,7,0,59.76,117.1296
9315,CA-2015-111948,422,123.858,2,0.1,68.81,46.7908
9316,CA-2016-161907,1683,118.782,3,0.4,65.99,-27.7158
9317,CA-2016-161907,1425,769.184,4,0.2,240.37,-163.4516
9318,CA-2017-124940,1519,47.904,1,0.2,59.88,-2.994
9319,US-2017-108343,1072,13.36,2,0,6.68,6.4128
9320,US-2017-108343,97,163.764,2,0.1,90.98,25.4744
9321,US-2017-108343,165,183.92,4,0,45.98,31.2664
9322,US-2016-111563,224,11.376,3,0.6,9.48,-5.688
9323,US-2016-111563,163,66.112,4,0.6,41.32,-84.2928
9324,CA-2017-121853,1224,211.04,8,0,26.38,97.0784
9325,CA-2017-121853,117,594.816,2,0.2,371.76,59.4816
9326,CA-2017-121853,673,72.96,3,0.2,30.4,23.712
9327,US-2017-130687,288,80.96,4,0,20.24,34.8128
9328,US-2017-130687,1751,455.712,2,0.2,284.82,34.1784
9329,US-2017-130687,615,25.98,1,0,25.98,7.2744
9330,CA-2015-164497,468,45.28,4,0,11.32,15.3952
9331,US-2015-153283,864,15.56,2,0,7.78,7.3132
9332,CA-2016-108056,1743,859.2,3,0.2,358,75.18
9333,CA-2017-127726,431,195.68,4,0,48.92,50.8768
9334,CA-2017-127726,914,14.2,4,0,3.55,6.674
9335,CA-2017-110198,13,314.352,3,0.2,130.98,-15.7176
9336,CA-2017-110198,1005,4.608,2,0.2,2.88,1.4976
9337,CA-2017-130715,909,17.9,5,0,3.58,8.771
9338,CA-2014-155264,766,2.992,1,0.2,3.74,1.122
9339,CA-2014-155264,792,20.064,6,0.2,4.18,7.0224
9340,CA-2014-155264,1210,146.73,3,0,48.91,68.9631
9341,CA-2014-155264,982,18.75,5,0,3.75,9
9342,CA-2014-155264,1719,117.576,3,0.2,48.99,11.7576
9343,CA-2016-119123,675,51.184,7,0.2,9.14,19.194
9344,CA-2017-109085,325,455.97,5,0.4,151.99,-106.393
9345,CA-2017-109085,696,5.715,5,0.7,3.81,-4.7625
9346,CA-2017-109085,1698,57.594,1,0.4,95.99,-11.5188
9347,CA-2017-109085,318,30.144,2,0.2,18.84,8.2896
9348,CA-2017-109085,118,899.43,5,0.3,256.98,-12.849
9349,CA-2016-114860,149,842.72,8,0,105.34,202.2528
9350,CA-2016-114860,203,41.96,2,0,20.98,10.9096
9351,CA-2016-159009,845,13.216,4,0.2,4.13,4.4604
9352,CA-2016-159009,106,184.752,3,0.2,76.98,-20.7846
9353,CA-2017-148411,117,520.464,2,0.3,371.76,-14.8704
9354,CA-2017-148411,1153,11.424,3,0.2,4.76,3.7128
9355,CA-2015-110324,1132,19.44,3,0,6.48,9.3312
9356,CA-2015-110324,497,3.64,2,0,1.82,1.0192
9357,CA-2015-110324,1126,18.54,2,0,9.27,8.7138
9358,CA-2016-168046,784,43.12,5,0.2,10.78,15.092
9359,CA-2016-168046,326,313.722,3,0.4,174.29,-99.3453
9360,CA-2016-168046,165,45.98,1,0,45.98,7.8166
9361,CA-2016-168046,1411,428.68,7,0,61.24,0
9362,CA-2017-111591,823,30.576,6,0.2,6.37,10.3194
9363,CA-2017-111591,941,13.02,7,0,1.86,0.3906
9364,CA-2017-111591,221,22.14,3,0,7.38,6.4206
9365,CA-2017-111591,1355,359.32,4,0,89.83,7.1864
9366,US-2014-166828,1135,11.56,2,0,5.78,5.6644
9367,CA-2014-108147,794,68.48,2,0.2,42.8,25.68
9368,CA-2014-108147,1394,1676.88,6,0,279.48,83.844
9369,CA-2016-154998,1256,37.94,2,0,18.97,18.2112
9370,CA-2017-113460,55,272.97,3,0,90.99,43.6752
9371,CA-2015-111339,228,41.568,4,0.2,12.99,-4.1568
9372,CA-2015-111339,64,317.058,3,0.3,150.98,-86.0586
9373,CA-2015-111339,930,8.04,5,0.2,2.01,2.9145
9374,CA-2017-102820,1808,419.944,7,0.2,74.99,52.493
9375,CA-2016-149671,1440,61.38,6,0,10.23,15.9588
9376,CA-2015-126347,1550,50,2,0,25,10.5
9377,CA-2017-108756,1556,31.8,3,0,10.6,13.674
9378,CA-2017-155362,1327,32.56,2,0,16.28,8.4656
9379,CA-2016-117625,863,7.072,2,0.2,4.42,2.3868
9380,CA-2014-154158,1098,45.528,3,0.2,18.97,15.9348
9381,CA-2014-154158,129,64.784,1,0.2,80.98,6.4784
9382,CA-2014-154158,1294,424.272,2,0.2,265.17,-10.6068
9383,CA-2014-154158,532,1.344,1,0.2,1.68,0.504
9384,CA-2014-154158,1419,83.92,5,0.2,20.98,-1.049
9385,CA-2017-100433,1219,25.92,4,0,6.48,12.4416
9386,CA-2017-163097,318,120.576,8,0.2,18.84,33.1584
9387,US-2017-127292,1025,79.92,4,0,19.98,37.5624
9388,US-2017-127292,1145,12.28,1,0,12.28,5.7716
9389,US-2017-127292,393,542.94,3,0,180.98,152.0232
9390,US-2017-127292,861,2.04,1,0,2.04,0.9588
9391,CA-2015-163734,1400,228.92,5,0.2,57.23,14.3075
9392,CA-2017-162474,1850,7.992,1,0.2,9.99,2.5974
9393,CA-2015-130848,55,582.336,8,0.2,90.99,-29.1168
9394,CA-2014-125997,1810,629.95,5,0,125.99,157.4875
9395,CA-2014-125997,70,631.782,2,0.1,350.99,140.396
9396,CA-2014-125997,19,801.568,2,0.2,500.98,-10.0196
9397,CA-2014-125997,981,75.18,6,0,12.53,35.3346
9398,CA-2014-125997,453,30.98,1,0,30.98,8.0548
9399,CA-2014-125997,1798,1349.91,9,0,149.99,661.4559
9400,CA-2016-103128,579,14.112,6,0.2,2.94,1.2348
9401,CA-2015-167696,864,31.12,4,0,7.78,14.6264
9402,CA-2014-159814,194,4.272,2,0.2,2.67,0.9612
9403,CA-2016-105459,326,209.148,2,0.4,174.29,-66.2302
9404,CA-2016-105459,1294,1591.02,6,0,265.17,286.3836
9405,CA-2017-141663,938,7.92,5,0.2,1.98,1.683
9406,CA-2014-152618,1664,574.91,2,0.3,410.65,156.047
9407,CA-2014-152618,1090,8.448,2,0.2,5.28,2.64
9408,CA-2017-162789,1542,1071,9,0,119,171.36
9409,CA-2017-162789,312,12.07,1,0,12.07,3.9831
9410,US-2017-110149,637,3.273,1,0.7,10.91,-2.5093
9411,US-2017-110149,185,87.92,5,0.2,21.98,15.386
9412,CA-2016-108959,1333,104.696,1,0.2,130.87,6.5435
9413,CA-2015-164777,81,2803.92,5,0.2,700.98,0
9414,CA-2016-132017,801,6.816,2,0.8,17.04,-11.5872
9415,CA-2015-127824,1832,249.584,2,0.2,155.99,15.599
9416,CA-2015-127824,1088,17.94,3,0,5.98,8.7906
9417,CA-2015-127824,227,10.11,3,0,3.37,3.2352
9418,CA-2014-148285,1087,10.368,2,0.2,6.48,3.6288
9419,CA-2014-148285,1043,11.952,3,0.2,4.98,4.0338
9420,CA-2017-152926,469,15.224,2,0.8,38.06,-38.8212
9421,CA-2017-152926,414,21.984,6,0.8,18.32,-56.0592
9422,CA-2014-145254,1695,604.752,6,0.2,125.99,60.4752
9423,CA-2014-145254,1454,40.7,5,0,8.14,11.803
9424,CA-2014-145254,1844,302.376,3,0.2,125.99,37.797
9425,CA-2014-145254,1521,45,3,0,15,4.95
9426,CA-2014-116246,81,3785.292,6,0.1,700.98,420.588
9427,CA-2016-160479,554,35.4,5,0,7.08,13.452
9428,CA-2014-167486,253,199.9,5,0,39.98,39.98
9429,CA-2014-152100,50,1212.96,8,0.3,216.6,-69.312
9430,CA-2015-166219,1835,1099.96,5,0.2,274.99,82.497
9431,CA-2015-166219,372,103.481,1,0.3,147.83,-16.2613
9432,CA-2015-111864,1011,5.904,2,0.2,3.69,1.9926
9433,CA-2015-119627,1522,30.08,2,0.2,18.8,-5.264
9434,CA-2015-119627,1140,36.288,7,0.2,6.48,12.7008
9435,CA-2015-119627,477,10.272,3,0.2,4.28,1.1556
9436,CA-2015-119627,1490,252.8,4,0.2,79,-31.6
9437,CA-2015-160787,789,2.946,2,0.7,4.91,-2.0622
9438,CA-2017-107853,1054,12.96,2,0,6.48,6.2208
9439,CA-2017-126144,1713,285.576,4,0.4,118.99,-57.1152
9440,US-2014-154655,1426,22.24,2,0.2,13.9,2.502
9441,CA-2014-100391,1105,14.62,2,0,7.31,6.7252
9442,CA-2014-165477,448,48.36,5,0.2,12.09,6.045
9443,CA-2017-165904,570,16.256,2,0.2,10.16,1.2192
9444,CA-2017-165904,1701,219.184,2,0.2,136.99,19.1786
9445,CA-2015-104052,1804,95.84,4,0.2,29.95,34.742
9446,CA-2015-168277,1007,12.39,3,0,4.13,5.6994
9447,CA-2016-158617,1160,35.88,6,0,5.98,16.146
9448,CA-2017-136882,266,477.3,5,0,95.46,138.417
9449,US-2016-148957,974,12.32,4,0,3.08,5.9136
9450,CA-2014-140032,667,8.608,2,0.2,5.38,3.0128
9451,CA-2017-145506,1420,136.26,9,0,15.14,5.4504
9452,CA-2015-129546,428,186.15,3,0,62.05,55.845
9453,CA-2015-129546,801,81.792,6,0.2,17.04,26.5824
9454,CA-2015-129546,1458,47.19,3,0,15.73,13.6851
9455,CA-2015-129546,1813,36.784,2,0.2,22.99,-8.2764
9456,CA-2016-140977,1662,91.475,1,0.5,182.95,-1.8295
9457,CA-2017-151855,1530,27.192,3,0.2,11.33,0.3399
9458,CA-2017-151855,812,12.06,5,0.7,8.04,-10.05
9459,CA-2014-138240,545,144.6,3,0,48.2,41.934
9460,CA-2014-138240,1779,15.992,1,0.2,19.99,-2.9985
9461,CA-2014-101833,1222,34.44,3,0,11.48,17.22
9462,CA-2014-100867,1859,321.552,6,0.2,66.99,20.097
9463,US-2017-109610,77,701.96,2,0,350.98,168.4704
9464,CA-2014-156545,587,19.456,4,0.2,6.08,3.4048
9465,CA-2014-109127,1005,17.28,6,0,2.88,7.9488
9466,CA-2016-126858,156,31.96,2,0,15.98,1.598
9467,CA-2017-102925,746,164.688,6,0.2,34.31,55.5822
9468,CA-2017-102925,355,166.5,2,0.4,138.75,-66.6
9469,CA-2017-102925,1136,12.96,2,0,6.48,6.2208
9470,CA-2017-102925,1249,110.96,2,0,55.48,53.2608
9471,CA-2017-102925,1724,99.98,2,0,49.99,3.9992
9472,CA-2017-102925,745,11.424,1,0.2,14.28,3.7128
9473,CA-2017-102925,133,128.124,2,0.1,71.18,24.2012
9474,CA-2017-102925,295,101.4,5,0,20.28,38.532
9475,CA-2015-100818,953,5.904,2,0.2,3.69,1.9926
9476,CA-2015-100818,1085,173.488,7,0.2,30.98,54.215
9477,CA-2015-100818,235,51.56,2,0.6,64.45,-61.872
9478,CA-2015-100818,821,3.564,3,0.8,5.94,-6.237
9479,CA-2014-126193,913,13.16,5,0.2,3.29,4.1125
9480,CA-2014-126193,688,3.828,3,0.8,6.38,-6.5076
9481,CA-2014-126193,832,304.99,5,0.8,304.99,-533.7325
9482,CA-2017-150504,1308,18.16,2,0.2,11.35,1.816
9483,CA-2015-158351,1509,319.984,2,0.2,199.99,91.9954
9484,CA-2014-122679,630,19.68,6,0,3.28,6.4944
9485,CA-2016-164770,36,781.864,10,0.32,114.98,-137.976
9486,CA-2016-164770,1239,30.816,9,0.2,4.28,9.63
9487,CA-2017-130505,338,673.344,3,0.3,320.64,-76.9536
9488,US-2017-125213,918,6.54,3,0,2.18,2.1582
9489,CA-2015-156566,1743,572.8,2,0.2,358,50.12
9490,US-2016-102232,488,197.05,7,0,28.15,59.115
9491,CA-2017-111738,829,2022.272,8,0.2,315.98,682.5168
9492,CA-2017-111738,496,9.12,3,0,3.04,3.1008
9493,CA-2017-163188,664,38.16,9,0,4.24,19.08
9494,CA-2016-105207,321,1592.85,7,0,227.55,350.427
9495,CA-2016-105207,821,11.88,2,0,5.94,5.346
9496,US-2016-123610,1585,120,6,0,20,46.8
9497,US-2016-123610,420,8.67,1,0,8.67,2.3409
9498,CA-2017-118213,1179,4.41,1,0,4.41,2.0286
9499,CA-2017-118213,1060,167.94,3,0,55.98,82.2906
9500,CA-2017-118213,1228,67.8,10,0,6.78,31.188
9501,CA-2016-149237,211,26.94,3,0,8.98,11.3148
9502,US-2015-158589,188,32.04,3,0,10.68,8.01
9503,CA-2016-101329,490,32.13,9,0,3.57,8.3538
9504,CA-2016-101329,574,2.88,1,0,2.88,0.8064
9505,CA-2016-113607,1832,1091.93,7,0,155.99,272.9825
9506,CA-2016-113607,1145,111.96,2,0,55.98,54.8604
9507,CA-2014-149104,564,26.7,2,0,13.35,7.476
9508,CA-2014-149104,812,40.2,5,0,8.04,18.09
9509,CA-2014-149104,626,13.89,3,0,4.63,4.5837
9510,CA-2014-149104,1326,689.82,6,0,114.97,20.6946
9511,CA-2016-105263,553,38.34,9,0,4.26,15.7194
9512,CA-2014-130575,734,9.264,3,0.8,15.44,-13.896
9513,CA-2017-142461,14,204.6664,1,0.32,300.98,-6.0196
9514,CA-2016-125220,1548,1649.75,5,0,329.95,544.4175
9515,CA-2014-100293,1028,91.056,6,0.2,18.97,31.8696
9516,CA-2014-154165,590,54.208,14,0.2,4.84,8.8088
9517,CA-2015-123939,1709,26.982,3,0.4,14.99,4.0473
9518,CA-2015-123939,987,6.912,3,0.2,2.88,2.5056
9519,CA-2015-123939,1386,435.504,3,0.2,181.46,48.9942
9520,US-2017-104451,390,81.08,4,0,20.27,22.7024
9521,CA-2016-101189,1408,93.02,2,0,46.51,3.7208
9522,CA-2014-169446,1789,323.976,3,0.2,134.99,36.4473
9523,CA-2014-169446,1037,15.552,3,0.2,6.48,5.4432
9524,CA-2014-169446,1302,32.592,3,0.2,13.58,-7.7406
9525,CA-2017-156958,695,83.92,5,0.2,20.98,29.372
9526,CA-2017-156958,253,199.9,5,0,39.98,39.98
9527,CA-2017-156958,1684,31.176,3,0.2,12.99,-7.0146
9528,CA-2017-156958,697,172.752,6,0.2,35.99,60.4632
9529,CA-2017-156958,724,9.296,2,0.2,5.81,3.0212
9530,CA-2017-101637,1368,12.768,2,0.2,7.98,0.9576
9531,CA-2017-111759,1204,52.76,2,0,26.38,24.2696
9532,CA-2017-102729,1303,55.616,2,0.2,34.76,5.5616
9533,CA-2016-116596,58,427.644,14,0.1,33.94,80.7772
9534,CA-2016-116596,903,40.67,7,0,5.81,12.6077
9535,CA-2016-116596,1310,33.48,2,0,16.74,1.3392
9536,CA-2016-116596,758,9.728,2,0.2,6.08,3.2832
9537,CA-2017-124191,221,8.856,3,0.6,7.38,-6.8634
9538,CA-2016-148747,23,477.666,2,0.15,280.98,84.294
9539,US-2017-169488,1180,16.9,5,0,3.38,7.774
9540,US-2017-169488,1025,39.96,2,0,19.98,18.7812
9541,CA-2015-135727,126,191.968,7,0.2,34.28,16.7972
9542,CA-2015-135251,1008,35.52,3,0.2,14.8,13.32
9543,CA-2015-135251,679,6.23,5,0.8,6.23,-9.6565
9544,CA-2015-135251,1213,56.704,2,0.2,35.44,19.1376
9545,CA-2015-135251,38,369.1992,3,0.32,180.98,-114.0174
9546,CA-2014-166590,1560,1.98,2,0,0.99,0.891
9547,CA-2014-166590,1051,75.88,2,0,37.94,35.6636
9548,CA-2016-131744,1274,6.848,2,0.2,4.28,2.14
9549,CA-2016-131744,795,4.626,2,0.7,7.71,-3.855
9550,CA-2016-131744,407,453.6,3,0.2,189,90.72
9551,CA-2015-160864,833,13.848,3,0.2,5.77,5.193
9552,CA-2015-147690,1348,577.584,6,0.2,120.33,43.3188
9553,CA-2015-163923,1467,151.96,4,0,37.99,36.4704
9554,CA-2016-125724,147,68.432,7,0.2,12.22,8.554
9555,CA-2015-111612,273,71.12,5,0.2,17.78,9.779
9556,CA-2015-111612,931,3.008,2,0.2,1.88,0.564
9557,CA-2015-156853,1226,184.66,7,0,26.38,84.9436
9558,CA-2014-103086,301,5.312,2,0.6,6.64,-1.5936
9559,CA-2016-129280,1570,132.52,5,0.2,33.13,34.7865
9560,CA-2016-129280,1374,195.64,5,0.2,48.91,-44.019
9561,CA-2016-129280,200,51.968,2,0.2,32.48,10.3936
9562,CA-2016-129280,1538,431.976,3,0.2,179.99,-75.5958
9563,CA-2016-129280,1663,224.937,3,0.7,249.93,-164.9538
9564,CA-2016-129280,944,6,2,0.2,3.75,2.1
9565,CA-2015-161242,1134,11.76,2,0,5.88,5.7624
9566,CA-2014-130428,100,1125.488,7,0.2,200.98,98.4802
9567,CA-2014-130428,704,12.645,5,0.7,8.43,-10.116
9568,CA-2014-130428,610,4.032,2,0.2,2.52,1.0584
9569,CA-2017-104388,1763,79.96,4,0,19.99,22.3888
9570,CA-2015-113131,766,6.732,6,0.7,3.74,-4.488
9571,CA-2015-113131,1331,33.568,2,0.2,20.98,1.6784
9572,CA-2015-113131,880,15.84,2,0.2,9.9,5.544
9573,CA-2015-113131,991,24.424,1,0.2,30.53,7.9378
9574,CA-2015-113131,585,17.12,5,0.2,4.28,1.926
9575,CA-2015-148495,201,31.56,3,0,10.52,10.4148
9576,CA-2015-143147,64,105.686,1,0.3,150.98,-28.6862
9577,CA-2015-143147,1678,399.54,2,0.4,332.95,-79.908
9578,CA-2015-143147,130,104.93,5,0.3,29.98,-4.497
9579,CA-2017-152975,1847,1079.85,3,0,359.95,323.955
9580,CA-2017-152975,1338,70.98,1,0,70.98,3.549
9581,CA-2017-152975,542,29.95,5,0,5.99,8.6855
9582,CA-2017-152975,103,589.41,5,0.1,130.98,-6.549
9583,CA-2016-107475,930,9.648,6,0.2,2.01,3.4974
9584,CA-2017-116127,19,400.784,1,0.2,500.98,-5.0098
9585,CA-2017-132584,1300,53.72,4,0,13.43,13.9672
9586,CA-2016-160598,1166,31.008,1,0.2,38.76,11.2404
9587,CA-2016-108630,740,61.12,5,0.2,15.28,22.156
9588,US-2017-129203,1340,195.136,4,0.2,60.98,-43.9056
9589,CA-2017-110940,482,121.536,4,0.2,37.98,15.192
9590,CA-2014-119172,1200,17.472,3,0.2,7.28,5.6784
9591,CA-2014-119172,722,104.58,9,0.8,58.1,-172.557
9592,US-2016-105452,267,24.7,5,0.6,12.35,-9.88
9593,US-2016-105452,274,302.72,5,0.6,151.36,-378.4
9594,CA-2017-108931,1185,8.56,2,0,4.28,3.852
9595,CA-2017-108931,1235,11.56,2,0,5.78,5.6644
9596,CA-2017-104619,409,25.86,3,0,8.62,6.7236
9597,CA-2017-104619,818,276.784,2,0.2,172.99,89.9548
9598,CA-2017-104619,1687,110.352,3,0.2,45.98,8.2764
9599,CA-2015-149517,259,60.84,3,0,20.28,19.4688
9600,CA-2015-116841,424,35.208,1,0.2,44.01,2.6406
9601,CA-2017-107797,1236,41.472,8,0.2,6.48,14.5152
9602,CA-2016-117604,1100,239.5,5,0,47.9,114.96
9603,CA-2014-130155,1455,34.2,5,0,6.84,9.234
9604,CA-2016-129861,358,376.866,3,0.4,209.37,-213.5574
9605,CA-2015-138625,444,197.72,4,0,49.43,55.3616
